Category,Currency,SellerRating,Duration,endDay,OpenPrice,Competitive
Clothing/Accessories,GBP,315,7,Sat,3.680000001,no
Coins/Stamps,GBP,3380,7,Thu,5.339999999,no
Coins/Stamps,GBP,3380,7,Thu,5.339999999,no
Coins/Stamps,GBP,3380,7,Thu,5.339999999,no
Collectibles,US,3385,7,Sat,2.99,no
Antique/Art/Craft,US,3613,7,Sun,2.99,no
Books,US,3613,7,Sun,2.99,yes
Antique/Art/Craft,US,4390,7,Fri,2.99,yes
Coins/Stamps,US,5564,7,Fri,2.99,no
Coins/Stamps,US,5564,7,Fri,2.99,no
Collectibles,US,9003,7,Sun,2.99,no
EverythingElse,US,9003,7,Mon,2.99,no
SportingGoods,US,9003,7,Sun,2.99,no
SportingGoods,US,9003,7,Mon,2.99,no
Collectibles,US,25433,7,Sat,2.99,no
Toys/Hobbies,GBP,842,10,Tue,1.230167598,yes
Collectibles,GBP,1545,10,Tue,2.445488889,yes
Toys/Hobbies,US,3277,3,Sun,3,no
Toys/Hobbies,US,3277,3,Sun,3,no
Music/Movie/Game,GBP,197,7,Thu,5.349999999,no
Toys/Hobbies,GBP,508,7,Sun,1.23,yes
Antique/Art/Craft,GBP,618,7,Mon,3.69,no
Jewelry,GBP,2189,7,Thu,5.349999999,no
Collectibles,US,2696,7,Mon,3,no
Music/Movie/Game,GBP,1842,10,Thu,5.349999999,no
Music/Movie/Game,GBP,1842,10,Thu,5.349999999,no
Music/Movie/Game,GBP,5701,10,Wed,1.23,yes
Toys/Hobbies,GBP,3090,10,Tue,2.445859031,yes
Toys/Hobbies,GBP,5827,10,Wed,2.447913979,yes
Music/Movie/Game,GBP,2991,7,Thu,0.535451613,yes
Music/Movie/Game,US,471,5,Mon,0.99,yes
Music/Movie/Game,US,841,5,Mon,0.99,yes
Jewelry,US,743,3,Sat,1,yes
Collectibles,US,2695,7,Sat,3,yes
Music/Movie/Game,GBP,1148,3,Thu,1.76715,yes
Music/Movie/Game,US,841,5,Mon,0.99,yes
Collectibles,GBP,1545,10,Mon,2.4477,yes
Collectibles,GBP,1545,10,Mon,2.4477,yes
Collectibles,GBP,1545,10,Mon,2.4477,yes
Toys/Hobbies,GBP,508,7,Sun,1.23,yes
Music/Movie/Game,GBP,1148,3,Thu,1.766914286,yes
Music/Movie/Game,US,841,5,Mon,0.99,yes
Music/Movie/Game,GBP,17,7,Thu,1.766914286,yes
Coins/Stamps,US,1054,5,Mon,0.77,yes
Music/Movie/Game,US,193,5,Sat,0.99,yes
Music/Movie/Game,US,841,5,Mon,0.99,yes
Toys/Hobbies,GBP,508,7,Sun,1.22952381,yes
Music/Movie/Game,GBP,1853,7,Fri,3.685714287,yes
Music/Movie/Game,GBP,1853,7,Fri,3.685714287,yes
Antique/Art/Craft,US,4390,7,Fri,3.27,no
Home/Garden,GBP,4366,7,Fri,2.445890909,yes
Electronics,GBP,5701,10,Tue,2.445890909,yes
Jewelry,GBP,1180,7,Thu,3.57090909,yes
Toys/Hobbies,US,3385,7,Sat,2.75,yes
Business/Industrial,US,1265,7,Sat,3.35,no
Business/Industrial,US,1266,7,Sun,3.35,no
Music/Movie/Game,GBP,1148,3,Thu,1.766504348,yes
Home/Garden,US,390,5,Mon,0.99,yes
Computer,US,2711,5,Sat,0.99,yes
Jewelry,GBP,2168,7,Mon,1.229565217,yes
Collectibles,GBP,1545,10,Tue,2.446327587,yes
Home/Garden,GBP,266,5,Sat,1.22997416,yes
Music/Movie/Game,GBP,105,7,Thu,4.444914894,yes
Toys/Hobbies,GBP,3090,10,Tue,2.4477,yes
Toys/Hobbies,GBP,269,10,Tue,1.229741019,yes
Collectibles,GBP,1545,10,Mon,2.447963576,yes
Antique/Art/Craft,US,945,7,Sun,3.49,no
Antique/Art/Craft,US,2349,10,Sun,0.6,yes
Home/Garden,GBP,5701,10,Tue,1.2296,yes
Music/Movie/Game,GBP,197,7,Thu,5.357142858,yes
Health/Beauty,US,2459,7,Sat,2.99,yes
Jewelry,US,1322,7,Tue,0.99,yes
Music/Movie/Game,GBP,17,7,Thu,1.766933129,yes
Jewelry,GBP,89,10,Wed,2.448525347,yes
Toys/Hobbies,GBP,3090,10,Tue,2.448525347,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,no
Antique/Art/Craft,US,2349,7,Fri,3.6,no
Antique/Art/Craft,US,2349,7,Fri,3.6,no
Antique/Art/Craft,US,2349,7,Fri,3.6,no
Antique/Art/Craft,US,2349,7,Fri,3.6,no
Antique/Art/Craft,US,2349,7,Fri,3.6,no
Antique/Art/Craft,US,2349,7,Fri,3.6,no
Antique/Art/Craft,US,2349,7,Fri,3.6,no
Antique/Art/Craft,US,2349,7,Sat,3.6,no
Antique/Art/Craft,US,2349,7,Sun,3.6,no
Antique/Art/Craft,US,2349,7,Sun,3.6,no
Antique/Art/Craft,US,2349,7,Sun,3.6,no
Antique/Art/Craft,US,2349,7,Mon,3.6,no
Antique/Art/Craft,US,2349,7,Mon,3.6,no
Antique/Art/Craft,US,2349,7,Tue,3.6,no
Antique/Art/Craft,US,2349,7,Tue,3.6,no
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Antique/Art/Craft,US,2349,7,Sat,3.6,yes
Jewelry,GBP,1180,7,Thu,3.56923077,yes
Collectibles,GBP,1545,10,Fri,2.448320952,yes
Collectibles,GBP,170,7,Fri,1.22962963,yes
Music/Movie/Game,GBP,1301,7,Sun,1.229934924,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Antique/Art/Craft,US,2349,7,Sat,3.6,yes
Antique/Art/Craft,US,2349,7,Sun,3.6,yes
Antique/Art/Craft,US,2349,7,Sun,3.6,yes
Toys/Hobbies,US,3385,7,Sat,3.75,no
Toys/Hobbies,US,3385,7,Sat,3.75,no
Toys/Hobbies,US,3385,7,Sat,3.75,no
Music/Movie/Game,GBP,105,7,Thu,4.442336282,yes
Antique/Art/Craft,GBP,2507,7,Fri,2.448149718,yes
Collectibles,GBP,1545,10,Tue,2.447503525,yes
SportingGoods,GBP,5701,10,Wed,2.448370787,yes
Collectibles,US,2220,5,Mon,0.99,yes
Clothing/Accessories,GBP,37,3,Thu,1.229655172,yes
Music/Movie/Game,GBP,915,5,Fri,1.230027548,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Clothing/Accessories,GBP,174,10,Fri,2.446373333,yes
Collectibles,GBP,1545,10,Mon,2.446373333,yes
Collectibles,GBP,1545,10,Mon,2.446373333,yes
Clothing/Accessories,GBP,299,7,Thu,3.6777,yes
Home/Garden,GBP,71,7,Thu,1.229649239,yes
Toys/Hobbies,US,9003,5,Sat,3.89,no
Jewelry,US,9003,7,Mon,3.89,no
Toys/Hobbies,US,3385,7,Sat,2.75,yes
Collectibles,GBP,578,10,Mon,2.447232376,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Collectibles,GBP,578,10,Mon,2.447441559,yes
Computer,US,454,5,Mon,0.99,yes
Computer,US,18,7,Mon,0.99,yes
Clothing/Accessories,GBP,519,5,Mon,1.229677419,yes
Toys/Hobbies,US,3385,7,Sat,2.75,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Collectibles,GBP,1545,10,Mon,2.4477,yes
EverythingElse,GBP,232,3,Thu,7.12,yes
Books,US,638,5,Mon,3.99,no
Clothing/Accessories,GBP,141,7,Fri,4.91,no
Health/Beauty,US,1155,7,Fri,3.99,no
Health/Beauty,US,1155,7,Sat,3.99,no
Health/Beauty,US,1155,7,Tue,3.99,no
Books,US,1464,7,Sun,3.99,no
Books,US,1809,7,Sun,3.99,no
Toys/Hobbies,US,3385,7,Sat,3.99,no
Toys/Hobbies,US,3385,7,Sat,3.99,no
Toys/Hobbies,US,3385,7,Sat,3.99,yes
Collectibles,US,3613,7,Sun,3.99,no
Clothing/Accessories,US,3613,7,Sun,3.99,no
Home/Garden,US,3613,7,Sun,3.99,no
Home/Garden,US,3613,7,Sun,3.99,no
Antique/Art/Craft,US,3613,7,Sun,3.99,no
Antique/Art/Craft,US,3613,7,Sun,3.99,no
Pottery/Glass,US,3613,7,Sun,3.99,yes
Antique/Art/Craft,US,4390,7,Mon,3.99,no
Antique/Art/Craft,US,4390,7,Mon,3.99,no
Antique/Art/Craft,US,4390,7,Mon,3.99,no
Antique/Art/Craft,US,4390,7,Fri,3.99,no
Collectibles,US,9003,7,Sat,3.99,no
Music/Movie/Game,US,9003,7,Mon,3.99,no
Music/Movie/Game,US,9003,7,Mon,3.99,no
Music/Movie/Game,US,9003,7,Mon,3.99,no
Home/Garden,US,9003,7,Sat,3.99,no
Jewelry,US,25433,7,Mon,3.99,no
Jewelry,US,25433,7,Mon,3.99,no
Jewelry,US,25433,7,Mon,3.99,no
Jewelry,US,25433,7,Mon,3.99,no
Toys/Hobbies,US,3277,3,Sun,4,no
Collectibles,GBP,18,7,Thu,7.14,no
Books,US,115,7,Sun,4,no
Antique/Art/Craft,GBP,277,7,Sun,4.92,no
Jewelry,GBP,1180,7,Thu,3.57,yes
SportingGoods,US,1265,7,Fri,4,no
Books,GBP,321,10,Wed,4.92,no
Toys/Hobbies,GBP,508,7,Sun,1.229813665,yes
Music/Movie/Game,GBP,105,7,Thu,4.443692309,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Home/Garden,GBP,1405,10,Mon,2.446243903,yes
Business/Industrial,US,8101,3,Sun,0.99,yes
Toys/Hobbies,GBP,889,3,Fri,1.22954823,yes
Collectibles,US,3385,7,Sat,2.99,yes
Collectibles,US,3385,7,Sat,2.99,yes
Business/Industrial,GBP,124,7,Wed,1.22969697,yes
Antique/Art/Craft,US,2349,7,Tue,0.6,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Books,US,3864,7,Tue,3.99,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Books,US,3613,7,Sun,3.99,yes
Antique/Art/Craft,US,3613,7,Sun,3.99,yes
Jewelry,US,25433,7,Mon,3.99,yes
SportingGoods,US,1266,7,Sun,4,yes
Pottery/Glass,US,5721,3,Sat,4.15,no
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Clothing/Accessories,GBP,1179,10,Wed,1.229714286,yes
Music/Movie/Game,GBP,657,10,Tue,1.230022831,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Music/Movie/Game,GBP,351,10,Tue,4.903266667,yes
Music/Movie/Game,GBP,1634,10,Wed,4.903266667,yes
Clothing/Accessories,GBP,519,7,Wed,1.23,yes
Music/Movie/Game,GBP,657,10,Tue,1.23,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Toys/Hobbies,US,3385,7,Sat,3.75,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Collectibles,GBP,1545,10,Mon,2.446652631,yes
Collectibles,GBP,1545,10,Fri,2.446652631,yes
Home/Garden,GBP,53,7,Thu,3.551384616,yes
Collectibles,US,3385,7,Sat,2.99,yes
Clothing/Accessories,GBP,241,7,Sun,1.229861467,yes
Music/Movie/Game,US,123,7,Tue,3,yes
Toys/Hobbies,US,3277,3,Sun,3.5,yes
Antique/Art/Craft,US,2349,7,Mon,0.6,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Photography,GBP,71,7,Thu,3.55215,yes
Collectibles,GBP,227,7,Sat,2.4477,yes
Music/Movie/Game,GBP,657,10,Tue,4.918163672,yes
Health/Beauty,US,1155,7,Sun,4.49,no
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Antique/Art/Craft,US,3277,3,Sun,4.5,no
Collectibles,US,4397,7,Sat,4.5,no
Antique/Art/Craft,US,4397,7,Sat,4.5,no
Antique/Art/Craft,US,4397,7,Sat,4.5,no
Computer,GBP,335,1,Thu,1.229756098,yes
SportingGoods,GBP,5701,10,Wed,1.229651163,yes
Electronics,GBP,5701,10,Mon,1.229956793,yes
Home/Garden,GBP,739,3,Sat,2.447187798,yes
Music/Movie/Game,GBP,205,7,Fri,2.446752382,yes
Toys/Hobbies,GBP,996,7,Tue,2.446752382,yes
Collectibles,GBP,1545,10,Mon,2.446752382,yes
Collectibles,GBP,1545,10,Mon,2.446752382,yes
SportingGoods,GBP,478,7,Sat,2.446473933,yes
Collectibles,GBP,88,7,Thu,1.784490961,yes
Antique/Art/Craft,US,4390,7,Mon,3.99,yes
Books,GBP,415,10,Sat,1.229546517,yes
Toys/Hobbies,US,3385,7,Sat,3.75,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Books,US,650,7,Fri,4.5,yes
Collectibles,GBP,1179,10,Wed,1.22978529,yes
Collectibles,US,337,7,Sun,3.99,yes
Music/Movie/Game,GBP,6621,10,Tue,4.904072727,yes
Music/Movie/Game,US,9003,7,Fri,3.99,yes
Toys/Hobbies,US,322,5,Sun,4,yes
Collectibles,US,2089,3,Sun,0.99,yes
Collectibles,GBP,442,7,Sun,1.229802513,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
SportingGoods,GBP,5350,7,Mon,4.904814815,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Toys/Hobbies,US,3385,7,Sat,2.75,yes
SportingGoods,US,1266,7,Mon,4.89,no
Clothing/Accessories,GBP,3375,10,Thu,2.46,no
Toys/Hobbies,US,3277,3,Sun,3,yes
Collectibles,US,843,10,Sat,4,yes
Home/Garden,GBP,739,3,Thu,2.446986971,yes
Health/Beauty,US,1059,5,Sat,4.95,no
Toys/Hobbies,US,3385,7,Sat,4.95,no
Toys/Hobbies,US,3385,7,Sat,4.95,no
Toys/Hobbies,US,3385,7,Sat,4.95,no
Toys/Hobbies,US,3385,7,Sat,4.95,no
Toys/Hobbies,US,3385,7,Sat,4.95,no
Antique/Art/Craft,US,4390,7,Fri,4.95,no
Jewelry,US,25433,7,Mon,4.95,no
Jewelry,US,25433,7,Mon,4.95,no
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Toys/Hobbies,US,8100,1,Fri,4.99,no
Music/Movie/Game,US,50,3,Sat,4.99,no
SportingGoods,US,237,3,Sat,4.99,no
Antique/Art/Craft,US,4398,5,Sun,4.99,no
Health/Beauty,US,4398,5,Sun,4.99,no
Health/Beauty,US,4398,5,Mon,4.99,no
Clothing/Accessories,GBP,141,7,Thu,6.140000001,no
Clothing/Accessories,GBP,141,7,Thu,6.140000001,no
Music/Movie/Game,GBP,309,7,Thu,8.909999999,no
Music/Movie/Game,GBP,632,7,Thu,8.909999999,no
Music/Movie/Game,GBP,632,7,Thu,8.909999999,no
Music/Movie/Game,GBP,632,7,Thu,8.909999999,no
Jewelry,US,945,7,Sun,4.99,no
Health/Beauty,US,1155,7,Fri,4.99,no
Health/Beauty,US,1155,7,Fri,4.99,no
Health/Beauty,US,1155,7,Sun,4.99,no
Health/Beauty,US,1155,7,Sun,4.99,no
Health/Beauty,US,1155,7,Mon,4.99,no
Toys/Hobbies,US,1375,7,Sat,4.99,no
Collectibles,US,1375,7,Sat,4.99,no
Automotive,GBP,1390,7,Thu,8.909999999,no
Pottery/Glass,US,1809,7,Sun,4.99,no
Music/Movie/Game,US,3227,7,Sat,4.99,no
Music/Movie/Game,US,3227,7,Sun,4.99,no
Toys/Hobbies,US,3385,7,Sat,4.99,no
Toys/Hobbies,US,3385,7,Sat,4.99,no
Antique/Art/Craft,US,4390,7,Mon,4.99,no
Antique/Art/Craft,US,4390,7,Mon,4.99,no
Collectibles,US,4397,7,Fri,4.99,no
Collectibles,US,4397,7,Sat,4.99,no
Antique/Art/Craft,US,4397,7,Fri,4.99,no
Antique/Art/Craft,US,4397,7,Sat,4.99,no
Antique/Art/Craft,US,4398,7,Tue,4.99,no
Music/Movie/Game,US,9003,7,Mon,4.99,no
Music/Movie/Game,US,9003,7,Mon,4.99,no
Music/Movie/Game,US,9003,7,Mon,4.99,no
Music/Movie/Game,US,9003,7,Mon,4.99,no
Music/Movie/Game,GBP,351,10,Tue,6.140000001,no
Music/Movie/Game,GBP,365,10,Thu,8.909999999,no
Coins/Stamps,GBP,1017,10,Wed,6.140000001,no
Music/Movie/Game,GBP,1634,10,Mon,6.140000001,no
Music/Movie/Game,GBP,1634,10,Wed,6.140000001,no
Collectibles,GBP,533,3,Thu,6.15,no
Toys/Hobbies,US,3277,3,Sun,5,no
Toys/Hobbies,US,3277,3,Sun,5,no
SportingGoods,GBP,149,5,Tue,6.15,no
Toys/Hobbies,GBP,183,5,Sat,6.15,no
Home/Garden,US,326,5,Mon,5,no
Music/Movie/Game,US,673,7,Sun,5,no
Collectibles,GBP,1853,7,Fri,6.15,no
Collectibles,GBP,1853,7,Fri,6.15,no
Music/Movie/Game,GBP,1853,7,Fri,6.15,no
Collectibles,US,2696,7,Mon,5,no
Music/Movie/Game,US,5202,7,Mon,5,no
Books,GBP,5,10,Wed,6.15,no
Antique/Art/Craft,GBP,18,10,Sun,6.15,yes
Toys/Hobbies,GBP,183,10,Thu,6.15,no
Books,GBP,294,10,Tue,6.15,no
Business/Industrial,GBP,756,10,Tue,6.15,no
Toys/Hobbies,GBP,765,10,Sat,6.15,no
Toys/Hobbies,GBP,765,10,Sat,6.15,no
Music/Movie/Game,GBP,1853,10,Tue,6.15,no
SportingGoods,US,1266,7,Mon,4.89,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Home/Garden,GBP,730,3,Sat,1.229579699,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Computer,US,454,3,Sat,0.99,yes
Toys/Hobbies,GBP,2403,5,Mon,1.229724486,yes
Toys/Hobbies,GBP,996,7,Tue,2.4477,yes
Antique/Art/Craft,US,4390,7,Mon,3.99,yes
Music/Movie/Game,US,9003,7,Mon,4.99,yes
Coins/Stamps,US,1054,5,Mon,0.77,yes
Toys/Hobbies,GBP,2403,5,Mon,1.229811321,yes
Photography,US,1004,3,Fri,0.99,yes
SportingGoods,US,1265,7,Fri,4.85,yes
Clothing/Accessories,GBP,569,10,Thu,2.447301705,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Home/Garden,GBP,1635,10,Fri,1.22972973,yes
Music/Movie/Game,GBP,286,5,Sat,1.229818182,yes
Collectibles,GBP,533,7,Fri,6.145454545,yes
Clothing/Accessories,GBP,595,7,Mon,1.229818182,yes
Business/Industrial,GBP,5701,10,Mon,1.229734642,yes
Antique/Art/Craft,US,4398,3,Sat,5.25,no
Health/Beauty,US,4397,7,Fri,5.25,no
Home/Garden,US,2168,3,Sat,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Antique/Art/Craft,GBP,1310,5,Sun,6.149012565,yes
Home/Garden,GBP,1635,10,Wed,1.229787234,yes
Home/Garden,GBP,1635,10,Wed,1.229787234,yes
Computer,GBP,1,5,Mon,1.229824561,yes
Books,US,3864,7,Mon,2.99,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Home/Garden,GBP,1405,10,Mon,2.447013792,yes
Pottery/Glass,US,380,7,Fri,4.5,yes
Clothing/Accessories,GBP,595,7,Mon,1.229830508,yes
Business/Industrial,US,8101,3,Sun,0.99,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Books,US,3613,7,Sun,3.99,yes
Toys/Hobbies,US,8100,1,Fri,4.99,yes
Music/Movie/Game,GBP,197,7,Thu,5.355,yes
Music/Movie/Game,GBP,200,7,Thu,8.925,yes
Antique/Art/Craft,US,4390,7,Mon,5.49,no
Antique/Art/Craft,US,4390,7,Mon,5.49,no
Toys/Hobbies,US,3277,3,Sun,3,yes
Toys/Hobbies,US,3385,7,Sat,4.99,yes
Clothing/Accessories,GBP,2016,5,Mon,6.086065575,yes
Collectibles,US,4398,5,Sun,5.5,no
Toys/Hobbies,GBP,58,7,Sun,6.76,no
Antique/Art/Craft,US,4390,7,Mon,5.52,no
Electronics,GBP,110,5,Sun,1.229911446,yes
Clothing/Accessories,GBP,595,7,Mon,1.229836066,yes
Home/Garden,GBP,1635,10,Wed,1.229836066,yes
Collectibles,GBP,1179,10,Wed,1.229888816,yes
Antique/Art/Craft,US,2349,7,Sun,3.6,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
Automotive,US,8101,3,Sun,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Coins/Stamps,GBP,507,7,Thu,1.766840625,yes
Computer,GBP,199,7,Sun,2.446781539,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Music/Movie/Game,GBP,197,7,Thu,8.905230771,yes
EverythingElse,US,1265,7,Fri,5.7,no
EverythingElse,US,1266,7,Mon,5.7,no
Clothing/Accessories,GBP,595,7,Mon,1.229846154,yes
Toys/Hobbies,GBP,638,10,Wed,1.229846154,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Collectibles,US,2220,3,Sat,0.99,yes
Clothing/Accessories,GBP,595,7,Mon,1.22969697,yes
Collectibles,US,25433,3,Sun,5.75,no
Antique/Art/Craft,US,4398,5,Mon,5.75,no
Antique/Art/Craft,US,4390,7,Mon,5.75,no
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Music/Movie/Game,GBP,632,7,Thu,8.907522389,yes
Clothing/Accessories,GBP,595,10,Sun,1.229850746,yes
SportingGoods,US,31,7,Mon,0.99,yes
Collectibles,US,2220,3,Sat,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Toys/Hobbies,US,3277,3,Sun,4,yes
Toys/Hobbies,GBP,58,10,Wed,6.152204835,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Toys/Hobbies,US,3385,7,Sat,2.99,yes
Jewelry,US,25433,1,Fri,5.95,no
Home/Garden,GBP,1405,10,Mon,2.4477,yes
Clothing/Accessories,GBP,2038,5,Tue,2.447445863,yes
Music/Movie/Game,GBP,265,1,Thu,10.69,no
Collectibles,US,76,3,Sun,5.99,no
Toys/Hobbies,US,809,3,Sat,5.99,no
Music/Movie/Game,US,1215,5,Mon,5.99,no
Music/Movie/Game,US,3955,5,Mon,5.99,no
Collectibles,US,4398,5,Sun,5.99,no
Jewelry,US,25433,5,Mon,5.99,no
Health/Beauty,US,1155,7,Fri,5.99,no
Health/Beauty,US,1155,7,Fri,5.99,no
Health/Beauty,US,1155,7,Sat,5.99,no
Health/Beauty,US,1155,7,Sun,5.99,no
Health/Beauty,US,1155,7,Sun,5.99,no
Health/Beauty,US,1155,7,Sun,5.99,no
Health/Beauty,US,1155,7,Tue,5.99,no
Books,US,2191,7,Mon,5.99,no
Music/Movie/Game,US,3227,7,Mon,5.99,no
Antique/Art/Craft,US,4390,7,Mon,5.99,no
Health/Beauty,US,4397,7,Fri,5.99,no
Music/Movie/Game,US,14479,7,Sun,5.99,no
Music/Movie/Game,GBP,1634,10,Mon,7.369999998,no
Automotive,US,10067,3,Sat,6,no
Music/Movie/Game,GBP,657,10,Tue,7.38,no
Collectibles,GBP,1304,10,Fri,7.38,no
Collectibles,GBP,1304,10,Fri,7.38,no
Clothing/Accessories,GBP,1351,5,Sun,1.229658428,yes
Home/Garden,GBP,157,7,Fri,2.459744586,yes
Clothing/Accessories,US,421,5,Sat,4.99,yes
Collectibles,US,2220,3,Sat,0.99,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
SportingGoods,GBP,955,7,Thu,1.784594595,yes
Jewelry,GBP,637,10,Tue,3.565426356,no
Clothing/Accessories,GBP,595,7,Mon,1.229866667,yes
Computer,GBP,21,7,Thu,5.354916066,yes
Antique/Art/Craft,US,2349,7,Sat,3.6,yes
Antique/Art/Craft,US,2349,7,Tue,3.6,yes
Collectibles,GBP,1545,10,Wed,2.447627031,yes
Jewelry,GBP,2168,7,Fri,3.628841699,no
Collectibles,GBP,4680,7,Tue,3.675927636,no
SportingGoods,GBP,5701,10,Tue,3.675927636,no
Books,US,3864,7,Mon,5.99,yes
Antique/Art/Craft,US,4390,7,Mon,5.99,yes
Automotive,GBP,106,7,Sun,1.229655517,yes
Clothing/Accessories,GBP,2016,5,Fri,3.56681128,yes
Collectibles,US,2220,3,Sat,0.99,yes
Collectibles,GBP,1179,7,Sun,1.229686342,yes
Clothing/Accessories,GBP,37,5,Mon,1.22962963,yes
SportingGoods,GBP,109,5,Tue,1.22962963,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Antique/Art/Craft,US,2349,7,Sat,3.6,yes
SportingGoods,GBP,109,5,Mon,1.229638554,yes
Clothing/Accessories,GBP,41,7,Fri,1.229638554,yes
Clothing/Accessories,GBP,121,7,Thu,1.766914286,yes
Health/Beauty,US,1155,7,Fri,6.45,no
Electronics,GBP,137,10,Sun,1.229752463,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Music/Movie/Game,US,439,3,Fri,6.47,no
Home/Garden,US,1405,5,Mon,3.99,yes
Toys/Hobbies,US,3385,7,Sat,3.99,yes
Antique/Art/Craft,US,4390,7,Mon,6.49,no
Toys/Hobbies,US,138,5,Sun,0.99,yes
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Music/Movie/Game,US,686,7,Sat,6.5,no
Toys/Hobbies,GBP,1197,10,Thu,1.229647059,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Antique/Art/Craft,US,2349,7,Sat,3.6,yes
Collectibles,GBP,93,10,Tue,1.229686791,yes
Home/Garden,GBP,1405,10,Mon,2.447042003,yes
Health/Beauty,US,1155,7,Sat,6.45,yes
SportingGoods,US,216,7,Sat,6,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Automotive,GBP,71,7,Sat,1.229720818,yes
Music/Movie/Game,US,686,7,Sat,6.5,yes
Collectibles,US,81,7,Sat,3.99,yes
Home/Garden,GBP,1405,10,Sun,2.447115716,yes
SportingGoods,US,1266,7,Tue,6.79,no
Clothing/Accessories,US,966,7,Fri,2.99,yes
Home/Garden,GBP,118,7,Tue,1.229677419,yes
Antique/Art/Craft,US,2349,7,Mon,3.6,yes
Antique/Art/Craft,US,2349,7,Fri,3.6,yes
